We stayed 4 nights and had a corner room. Its across the street from City Center and the Space Needle. Hop on the Monorail and you are downtown, a short walk to Pikes Place Market. Its hard to find nice rooms in Seattle for under 200 a night, which is what we paid, including taxes and parking. Oh, and did I say breakfast was included.Dear Gary S,Thank you for completing our Guest Survey regarding your recent stay at our hotel. Please know that your feedback is extremely valuable to us and we will utilize your response to make every guest experience the best it can be. I am glad to hear that you found our location to be great and our hotel to be a great value! I greatly appreciate your 5 star review it will be celebrated with the hotel. If I can be of any assistance to you, please contact me directly. We appreciate your business!! Sincerely,Jonathan	5.0
We spent 1 night here before a flight out of Atlanta.Pros:Super friendly staff. When we checked in the lady in reception was immediately welcoming and happy to answer my questions. Then the guy that shuttled us to the airport the next morning was just as friendly. In fact he got off the bus at the airport to unload our luggage and explained step-by-step how to get to the international terminal. Great staff!Breakfast: awesome! Sausage and eggs were delicious. They had so many choices!Room: huge room with great a/c. Two tvs and plenty of storage space. There was some dried soap on the shower wall that probably should have been cleaned before we checked in, but it's just soap, so no big deal. Also worth noting: I never heard an airplane during the night. I was worried that staying so close to the airport would be loud, but it wasn't at all. Park fly parking area is closed off and well-lit. Hopefully my car is safe. If not I'll edit this review to reflect any issues. Cons:We had an issue with the plumbing in our room. We were only there from 8 pm to 6 am so I can't say whether this was ongoing or resolved, but the toilet didn't flush well. Like it was almost backed up, but it would still flush a little. Also, it would be great if the hotel had a luggage scale. I would definitely stay here again! Con	4.0
The room itself was clean, however the AC unit is very loud. The breakfast offered is sub par, they only offer suites and other high carb items. Upon arrival at the airport it took an hour to be picked up.	3.0
Room was a little scary. Someone or something had been locked in the bathroom, it was all scratched up and grimy. Ewww.	1.0
this is well big and nice place to stay for holiday trip	5.0
This is a great, quiet spot with a view of the bay, the Queen Mary and Long Beach harbor. The water side pool and bar restaurant have amazing views. The rooms was nice and quiet. Although the bathroom is small they are newly renovated.Thanks for the great comments!	4.0
We stayed in room 108 (king) and enjoyed a quiet, clean, modern room with perfect proximity to downtown PS. Easy parking. Able to have our pet (cat) stay with us for no additional charge. Would stay again!We are so glad you enjoyed your stay with us and hope you will come back and see us again	4.0
While the staff was nice, the keys for the door did not work (old eighties style with many holes. The place smelled like cigerette smoke and was very dirty. The surrounding neighborhood was scary and the parking lot entrance was hard to find.	2.0
Good: THE HOTEL NEEDS A BETTER COFFEE SHOP FOR QUICK BREAKFAST. WHAT EXISTS THERE IS ONLY OKAY...IT IS NOT INVITING OR OFFERS MUCH WARMTH.	5.0
very pleasant staff	5.0
Good: Right off strip with all extras included in room price	5.0
We loved our stay here. Our favorite is Miss Domi who is so friendly and greeting everyone with her sweet smile. The only downside is the bathtub. It needs more special attention and cleaning with bleach. But overall, we will still come back and stay here again next time. We are delighted to have been your chosen hotel during your recent stay in Anaheim. It wastruly a pleasure to serve you.We appreciate your business and value your honest feedback. Your comments have been shared withthe hotel team as a critical way of understanding how we can continue to deliver exceptional serviceto guests like you.Thank you for staying at the TownePlace Suites Anaheim Maingate Near Angel Stadium and we hope you choose to create more memories withus whenever your travels bring you back to Anaheim.Sincerely,Edgar RiveraGeneral ManagerTownePlace Suites by Marriottedgar.riveramarriott.com714-939-9700	4.0
Awesome place to stay. On a quiet street, secluded area, lots of trees. Rooms updated, new and very clean. Staff is outstanding (I personally dealt with Heather who made me feel like family). Lobby is super nice, with an open restaurant and booths with their own tv. Lots of sofas to relax or watch tv. Outdoor area/courtyard to chill out... More	5.0
The beds were hard. Too few outlets. Overall a good place to stay.	3.0
Big, clean rooms, nice beds, a/c works well, big bathroom friendly staff. Coin laundry available. About 10 minutes to the beach. I enjoyed my stay. While not modern and fancy, this hotel was very comfortable and a good price.	4.0
My fiancee,are pet dog(Oliver) and I were very excited on are pick of the The Westin Poinsett Hotel on Christmas day. We packed and went on a great long road trip from Miami,Florida to Greenville,S.C. when we arrived we were amazed how fabulous the city is including The Poinsett Hotel.When we pulled up our expectations went down hill. The valet... More	3.0
We have been staying at VRC the past 7 weekends! By far the best bang for the buck you can get in Vail. Great staff, great units, and the kids love all the activities. Thank you so much Vail Racquet Club!!!	5.0
We were here three nights. there were some kids playing with fire bombs the first coupe nights and there were some smokers right above us that kept throwing their butts over the railing and one night there was a car in the handicapped place right outside our door. The gardener kept trying to keep the butts picked up and did a pretty good job of it!	3.0
We booked the 4 bedroom suite and were happy with the size and space we had for 9 of us. The room was not very clean when we arrived however, housekeeping got on top of it right away and put us on a VIP list for cleaning. We liked having two pools to choose from and indoor water activities for... More	4.0
This hotel was underwhelming. Even though it is newer construction it had an old feel to it. They put me in the wrong room to begin with. I booked a room with 2 queen beds and a pull out. That is not what I got. I had to wait for the room I booked to be cleaned. When we did... More	2.0
The layout of the suite I had was the best room design of all Hamptons I've resided in previously. It was perfect for the entire family--the layout gave us plenty of space. This was a combo business/family trip, so the fact the kids had access to an indoor pool and we were located within easy driving distance to both Seattle... More	5.0
This hotel gave me Room 232 next to the ice machine and the elevator. I stayed 2 nights, a Wednesday and a Thursday. The room was pretty clean. The room was dark with insufficient electric lighting. There was a safe in the room that didn't work. The noise from the hall sounded like a frat house with revelers coursing through... More	2.0
My lady and I occasionally enjoy overnight stays in hotels. We don't have a lot of money and hotels aren't cheap, so I'm very selective about where we stay. I selected Sonesta because it was close hey 97 and a short drive to Arumdal Mills Mall. I've been previously disappointed choosing familiar brand name hotels in Baltimore. I've learned that brands don't guarantee quality. I wasn't familiar with Sonesta but I figured the hotel had to be good because of the location. I didn't have a clue. Out of all the hotels I've visited within the past 2 years, this is the best. I could LIVE there. EVERYTHING was excellent.	5.0
Everything about this place is great. Location, within walking distance to some of the best restaurants, seafood to Tex Mex, with a very good pizza place right inside the hotel. There are 2 24 hour grocery within a 5 minute walk. The staff was fantastic, rooms were clean and quite.	5.0
Very nice well maintained suites. Great breakfast. Nice amenities. Highly recommend for those going to The Ark and Creation Museum. Close to all kinds of shopping and good restaurants. Quiet location, no freeway noise.	5.0
For an older place it's very well maintained. The rooms were clean the bed was comfortable the staff friendly and the breakfast isn't too shabby either. The pool was inviting, all and all nice family motel	5.0
My other half and I always enjoy Aloft hotels wherever we go for the modern decor, pet friendliness, and good value. Downtown Philadelphia is no exception. The location is absolutely perfect. You walk right outside and are staring at City Hall on Broad Street. If it wasnt so stinking cold it would have been an ideal location for walkability. Rooms were as expected for Aloft, and value was great as usual. We really enjoyed our stay and hope to return when it isnt so cold outside. Hi Micah, 5 STARS! Wow, thank you! Glad you enjoyed our hotel and of course the perfect location. The weather gods were a little off in their timing for your visit. We are looking at record highs this week, want to come back We've got some space available!Looking forward to your enjoying our backyard on the next visit. Sending warm thoughts...Evan	5.0
My experience here was Ok. The staff was very welcoming and professional. The hotel is a bit dated. My bathroom was very small. in fact the bathroom was pretty lame....Given the price I will likely look elsewhere next time.	3.0
I have stayed in some hotels in my time, but this was bad. If you want to experience an awful nights sleep, nasty ignorant staff, then this is for you. Southern hospitality it is not. I was not impressed with the layout of the room and the noise next door was horrendous.Thank you for taking time out of your day to share your comments about your recent stay with me. Please accept my sincere apologies for the difficulties and situations you encountered during your visit, I would like to find out a little bit more about the interaction with the staff so i can address approporately. Rest assured we will address each item with our team for immediate correction. It was disheartening that your first visit with us was disappointing.I truly would love to have the opportunity to have you back as our guest and show you our true service standards. Would you be willing to visit us again Please contact me directly at Dixie.Kraussaloftneworleansdowntown.com to discuss.	1.0
Good: location was close to strip 5 min staff were excellent	5.0
The ceiling was dripping water onto my broken toilet. The place is in desperate need of renovations. It was clean as it could be for the condition it was in.	2.0
Five of the last six years, our company has hosted our annual meeting at the Grand Del Mar (and we regret not having it six out of six years). The GdM may be the top place to stay in the US, thus my recommendation is in the title of the review. The GdM is not inexpensive, but it is worth... More	5.0
The only negative was it was supposed to be a non smoking room and as soon as I opened the door you could only smell cigarettes. The hotel was just an exceptional value. I have never tried the Hampton before, but, I will definitely return.	5.0
We stayed over night so we could catch an early flight the next morning. The motel provided transportation to the airport. They were so nice about it! They gave us a free sample beer the night before, and free coffee the next morning. We would have been given breakfast, too, but we had to leave too early.	5.0
This is a clean hotel. The rooms are well kept and tidy. The staff was friendly and accommodating. The free breakfast has many options such as waffles, eggs, sausage etc. The hotel is centrally located near area restaurants and the local shopping mall. A great place to stay in the Elmira Horseheads area.	5.0
Newly remodeled so rooms were fresh and clean although the pillows were too bulky for our taste. Nice that we could open the window. Large pool and hot tub. Good breakfast selections, we liked that they had mini-waffles and mini-muffins so you could try several options without wasting food or for smaller appetites. Denny's restaurant on the property so we... More	5.0
Bad: Saturday night was very loud inside and outside of hotel until 3:00 am. Good: accommodations were convenient and fine for stay in downtown	4.0
We did not like this hotel. We left after one night. It was January in DC, (cold) and the heater did not work in the room. We called the person at the front desk but there was no one available to help with this. We called the front desk again for extra blankets which they did bring. We had booked a room with two beds and were very specific about this when calling for the reservation. When we got to the hotel there was only one bed in the room and no one could help us as the front desk was closed, only someone there to had out keys for late arrivals.	1.0
This hotel had great staff. They promptly got us checked in, helped us with information on Napa Valley wineries. The room and bathroom were exceptionally clean. Bed was very comfortable. Free internet met our needs. Hotel breakfast was vouchers for the Denny's on hotel property. That was nice to have a full breakfast. Property was clean. Our room was quiet (202) with minimal noise from hallway or street. We were able to get good nights rests. Love the microwave and empty frig in the room. Room rate was high due to us being there during an event that this hotel was associated with. So the limited supply and high demand rates were in effect.Katrina,We are glad you enjoyed your stay and it is always good to hear that my staff gave exceptional service. Hope to see you again on your next visit to Napa.	4.0
The room was nice and clean. It was spacious as well. Staff was super nice. It was nice to stay during Friday night lights. Breakfast was good as well. We would most def stay again next time we are in Texas!	5.0
The Days Inn Portage was just what I needed for a very quick overnight stay in the area before an event. The room was comfortable and I thought the rate was very reasonable for the area. The pool looked nice and I was sorry I didn't bring a swimsuit even though I didn't have time! The front desk was very... More	4.0
Hotel was great! breakfast was good and the staff we're very nice	5.0
The staff was super friendly and went above and beyond to accommodate. I would definitely stay here again.	4.0
We have been coming here for years so her daughter can visit the allergy clinic next-door. About four years ago I rated this hotel a five-star with perfect cleanliness. Over the years areas around the pool and other common areas such as the elevator carpet are beginning to show wear. I found myself wiping splash marks of an unknown beverage... More	4.0
We jammed four people (two adults and two older teenagers) into a room with a King and a sofa bed and rollaway. It worked pretty well, and we would definitely do it again. The front desk staff was exceptionally friendly and helpful!	4.0
Arrived late. Room was clean, very nice linens, good Wi-Fi connection. Left early the next day and six hours later, discovered I left a vest there. I called the hotel and spoke to Nash. He contacted housekeeping and found it. Shipped it out to my next destination. Excellent service!	4.0
pool good, quiet easy access to hwy's food places.	4.0
The room was very clean and newly remodeled. The staff was pleasant. The only problem we had was the doors do not fit right and the slamming of the doors on the 4th floor was extremely loud. We have stayed at a lot of Hampton Inns and never experienced this problem with the room exit door.	3.0
We loved this hotel - particularly as we had left a pretty grim hotel to turn up here without a booking, as a last resort. The staff was amazing, the food in the restaurant exceptional and the Fourth of July vibe, fun and friendly but not crazy.	5.0
Standard Candlewood hotel. Nice and clean. Room was nice and comfortable.	3.0
Hotel bien situe dans, pres de la ville de Washington et a proximite de la route pour se rendre dans les etats du Sud.	5.0
Stayed here for a vegas weekend and it was great! The room was amazing and the bed beyond comfortable. Services was impeccable. There casino area was also great, there was live music at the bar and a great atmosphere. We ordered room service for breakfast one morning and the food was delicious. I would definitely stay here again if I... More	5.0
A very high end Hyatt with magnificent interior design and amenities. Great view of Tampa Bay and all of the beautiful water of the bay itself. We stayed in the Castitas, a villa like section on the hotel grounds which was wonderful. We had a very spacious room, easy parking near it and great outdoor landscaping and walking areas. This... More	5.0
This hotel is situated close to the Seattle Center. The staff are really friendly and efficient. Just as well as we had a few problems. Soundproofing between floors is poor, and we had two very disturbed nights with a family above us sounding like a herd of elephants. The air con units had to be replaced in both our rooms... More	3.0
We were through Prosser in Feb, and decided to try Barn Motor Inn, an independent instead of the well known chain. Mistake. The place was empty, and, I found out, for good reason. Light coverings with no extra blankets on beds. No thermostat, just a very loud heater/cooler with high/low type settings. No hair dryer (are you kidding me.. I... More	1.0
When I first arrived at this motel I did not realize what I was getting my self into the first night was ok no major problems no more than to be expected from a motel right next to a bar. Although after the time I had to live there 2 months I found out that the sewer backs up into... More	1.0
Service is excellent for a midlevel chain motel. Good location right off Hwy 54. Usually decent rates. Room design and cleanliness are just average, but you can't have everything for a midtier price. Location and typically excellent service more than make up for any shortcomings.	4.0
The Central Loop Hotel was in a super convenient location for walking to the Art Institute, restaurants, and shopping on State Street. I arrived by train, and it was just a couple of blocks walk to the hotel. The manager and front desk staff were very helpful and nice. The room was pretty basic, but clean and neat. Felt safe and secure. The only downside was the hotel practice of placing a deposit on my credit card for any incidental charges. I really don't like that practice. I noticed that I was not the only one, another hotel guest was complaining about it at the front counter while I was there. My hotel charges were paid in advance as a birthday gift from a family member, so I thought I was all taken care of, and then found out that I had to give them my credit card just in case there were any charges in addition. Of course there weren't any additional charges when I checked out. I just don't like having to do something like this.	5.0
We are having work done in our home and needed somewhere comfortable to stay that wasn't too far for my husband to commute to work and so I could get my daughter to school on time. Glad we chose the Raddison. It was comfortable and convenient.	4.0
I live in Md and the Aloft is my Home away from home...we stayed 1 night 7-7-16 ...Staff is great ! Especially Olivia who was Extra special because she remembered me by my voice over the phone ...which tells me she is very alert and pays attention to the customer their needs.AND SHE DID ! Thumbs up... More	5.0
Drury Plaza Hotel in Franklin, TN provides you with everything you need for a stay away from home. It's comfortable, clean and cozy in the rooms and suites. All the wonderful extras including the food and friendly staff make it possible to stay in your entire stay if you choose to. It's everything you need and more.	5.0
Bad: Breakfast, though a big step up from the basic continental breakfast, was a little disappointing. The hot option was a choice of three different flatbreads that you can toast yourself. Also, it's only served from 6AM-9AM, fine for business travelers but a bit early for our weekend visit. Good: The hotel seems to cater to long-stay visitors, so the room was set up like a small apartment with couch, TV, desk, and well-equipped kitchen area with a full-sized fridge, plates and silverware, microwave, and dishwasher. Furniture and decor were modern and well thought-out.	4.0
My experience with Best Western has been very good. I like their chain especially in their newer facilities. I typically seek out this chain as well as Hampton and other high end chains. The breakfast though good, would be better if there was more selection. The parking was tight and getting in or out of the facility by auto can... More	4.0
Food is amazing. The staff will do everything to accommodate your party. Love the quaint place. Highly recommend.	5.0
We had a wonderful stay at the Fairmont! This is an excellent hotel, with great attention to detail including hotel grounds, architecture, amenities and staff. Service is first class and natural, you are made to feel very welcome. Great looking golf course, and plenty of other activities to enjoy such as walking, the pool, tennis. Or just relax in the... More	5.0
Very friendly and helpful staff. Nice area with good location. Hotel currently undergoing renovation. Very clean and pleasant. Some worn/dingy room furniture, but will probably be replaced after renovations are complete.	4.0
Hotel was clean convenient. Staff was friendly. The view from our room was nice until we looked down saw a huge, ugly retaining pond.	4.0
Room smelled musty. No elevator, and very second rate breakfast. Definitely not worth the price.	2.0
I have stayed at this hotel more than 15 times in the last 6 months, and I've had nothing but wonderful experiences. The staff is friendly and professional. Breakfast is delicious and offers much variety. The rooms are extremely clean and comfortable and the location is great! Free parking is a bonus!	5.0
This is an old-fashioned motel where you park by your door, and I wasn't expecting much when I saw it. But we were pleasantly surprised when we went in. Our room was large and spacious with lots of closet space, a larger-than-average shower, a microwave and mid-size refrigerator, and a very comfortable king bed. What I liked most was that... More	4.0
Inn at the Vines is always a great stay in Napa Vallley. Good rooms and nice, friendly employees make this a wonderful stay. Great price/value! We dont use the free breakfast at Dennys but still nice that is included. Good location for visiting wine country.	5.0
Good: Everything was great!!	5.0
First thing totally rude staff!! Front desk check in took a hour! Hidden 125 fee.. i booked trip advisor all fees payed i thought. Okay now to the hotel .. Dirty! Throw up in pool so we couldnt swim.. throw up in iceroom which is a empty piss smelled closet, could go on.. i wont!	1.0
Horrible. Never stay here. I would not have stayed if it wasn't non-refundable. Burn holes in the blankets, stains and tears all over the chair that was in the room to sit in, and I even slept in my clothes on top of the covers. Seriously disgusting. Never again.	1.0
I booked this room for a concert my husband and I went to. We only needed the room one night but opted for the king suite. Rooms was great, breakfast was willing. You have to walk a little to get to places but if we could do it in the frigid AC air, anyone can. Highly reccomend!	4.0
Well maintained, quiet environment, comfortable bed, good wi-fi in room, good value.	5.0
I had a room on the 9th floor. Supposed to be a small room but in reality was very adequate with a king size bed. Comfortable, and total paid on booking.com was 88! I was walking distance to the Southshore train which I used to travel from Michigan City, Indiana. I arrived early, 10:45am, and I had planned to ask them to just hold my overnight bag, but they said my room was ready so I was checked in by 11 am! Wow! Every staff member was very helpful, and I enjoyed dinner at the Elephant and Castle restaurant affiliated with the hotel. Excellent food and beverage.	5.0
Hampton Inns are always my first choice when I travel. They are always clean, the staff extremely friendly, the rooms clean and nice, the breakfast delicious. They are an amazing value for the price. There is always a gym and a pool and everything is always well maintained.	5.0
Bad: Needs Security by the pool had a very bad experience there.was with young girls and very inappropriate behavior was displayed at the pool. Good: Location	3.0
Our team has stayed here several times for tourneys in the area. Always have positive experiences here great service, good breakfast every morning. I highly recommend this hotel! Great at accommodating large groups.	5.0
Mold in tub!	3.0
Like that they let us have a late check out and and very good breakfast	4.0
Bad: The breakfast was just some muffins and warm coffee. I guess there is no restaurant in the hotel. Good: The staff was great. The room was comfortable. The rates were very reasonable.	4.0
Our room was clean and comfortable. The bed was also comfortable. The staff was very courteous and helpful.	4.0
we had a unknown visitor come into our room at 4:30am. it was strange. how she got in is unknown but when she tryed to get in bed with us my wife escorted her out of our room. very weird experience indeed.	4.0
I merely stopped in at the Best Western last night to use the bathroom. I stopped at the wawa across the street and they had no bathrooms. when I pulled in, I noticed the grounds were very well kept. I, myself, work in the hotel business in Delaware so I have a high attention to detail. the lobby was bright... More	5.0
We had reservation for a month. Day we check in, they tell us they forgot to charge us the holiday rate. They said it was a mistake on their part that the girl was in a hurry to leave the night we made the reservations. We had an email confirmation showing the amount, it still didn't matter. Suddenly instead of... More	1.0
What I Expected	5.0
Everything was excellent and the staff were warm and friendly	5.0
For someone who had never visited New Orleans before, I could confidently say that the troubadour staff made me feel like I was at home. I was told about all of the fantastic restaurant and bars that weren't tourist traps. The front desk staff provided quite a bit of useful information about the city and were a fantastic resource that answered all of my questions. My room was always immaculate and the housekeeping team was able to accommodate all of my requests. I look forward to my next stay soon.Thank you for sharing your experience. We are excited you spent your first trip to the Big Easy with us. I'm very proud of the team here at The Troubadour and always enjoy reading when guest recognize all their efforts. Can't wait to see you on your next trip to NOLA!WayneGeneral Manager	5.0
The staff was very accommodating...very friendly. The beds are very comfy..I love being in the front I get to see everything around the hotel.	4.0
The hotel was very conviently located and close to several restaurants. It was also close to the highway and an historical village. The staff was very nice and helpful and called our room to verify our comfort.	4.0
Everything was great except when we discovered that the cleaning person was putting back dirty towels we placed on the floor, back on the rack. Now I questioned if the bed linens and anything else was actually cleaned. We are deeply disappointed that she would do such a mean and unsanitary act. overall, the other staff were helpful and pleasant.	4.0
Just stayed as had to catch a flight at BWI airport after a long drive. I would rate this a 2 star hotel.	2.0
I got this accommodation as a weekend get away. The property was amazing better than I expected, as were the staff from the minute you arrive the staff and facilities are all 5 star. Lucy the restaurant has amazing food. The breakfast in the morning is great way to start off the day. But nothing beats wine by fire pit... More	5.0
Stayed at the Courtyard Lake Union for one night on business and I usually dread staying at Courtyards but was pleasantly surprised how well appointed this property was. I believe it has been significantly renovated and they've done a great job!The location is excellent with a lovely view of the lake and walking distance to many restaurants, bars and sights. It takes about 20 minutes to walk to the space needle and about 60 minutes to Pike's Place.However, I've only given this hotel a 4 rating as 430 for one night is crazy for this level of accommodation.Hello kmalho,Thank you for taking your time to share your feedback regarding your recent stay at the Courtyard Seattle Downtown/Lake Union hotel. Our hotel did go through quite a few renovations and I am pleased to hear that you liked it. We hope to have another opportunity serve you whenever your travels bring you back to Seattle.Sincerely,Dan PhamGuest Service Representative	4.0
Well first off, I paid for a King with a sofa bed Non-smoking. When I arrived and checked in, once in the room I discovered I had been given a full size bed. I immediately called down to the front-desk and the manager said she was all out of Non-smoking King rooms and that she didn't know why Hotels.com booked me and charged me for that room. I told her I had paid for it already and was told that I would have to take it up with Hotels.com. I was extremely upset and she offered me a Smoking King room. I wasn't comfortable with that but because my two small boys wanted to stay in the hotel (just for the pool) I agreed to the king room smoking. We all have allergies so I was a bit uncomfortable staying there but did it to please my boys.	2.0
My brother stayed here in October, so when we decided to come to Laughlin again to catch the NFL Championship games, we picked the Belle again. Colorado Belle itself doesn't have it's own sportsbook (you need to place your bets at the Edgewater, just next door) but what it does have are decent rooms at usually the lowest prices... More	4.0
This was the only place we could find that was under 200/night, available last minute, and received decent recent reviews. The staff is nice, room is clean and beds were comfortable. I had a hard time sleeping because it was a bit stuffy as there is no AC. It's definitely not worth the rate, but considering what other hotels were... More	3.0
During our recent stay in Las Vegas, NV we stayed at the Suncoast Resort and Casino. The room was very large with a great view of the golf course (had to pay extra for the view!). The maid was very nice and friendly. We ate at three of the restaurants that are onsite. Good food and a very fair price. There is a movie theater onsite. We went to a movie and was surprised at the size and comfort! Nice! The resort is close to the red rocks. To top off our trip, one of us won a royal flush. Loved our visit-great room, comfortable bed, nice view, quiet, and very welcoming.	5.0
WiFi turns off each 15 min requiring new log in. 2 broadcast channels didn't work, some cable channels scratchy, but HBO and NBC were loud and clear along with all the ESPN and FOX channels. Bed was nice, could have used some firmer pillows. Super friendly and polite staff that stands out. FREE car parking for guests! Local area, well it's a NYC area airport hotel. Still I'd rather use EWR over the others for accessibility. Enough said.	4.0
In my view Aria is the best resort to stay at in Las Vegas. Rooms are amazing. The beds and pillows are fabulous. They have the best restaurants too. Check-in is always quick and the employees are always very nice.	5.0
We stayed in the 3 bedroom suite and it was gorgeous. We were on the second floor in the first tower overlooking the pools and the ocean. It was beyond my expectations. The kitchen is brand new and beautiful and they have it stocked with mostly every utensil and kitchen aid you would need. The hotel also supplies you with... More	5.0
Late night club crowd was a little loud around 2am when the clubs are closing down	5.0
It is by far the best Hampton I have stayed at. It is immaculate, new, and staff very helpful. It is always my favorite business trip that I take. It is such a refreshing break from the every day trails	5.0
This Hampton was consistent with my other experiences at their properties, which is why I like staying there. The room was comfortable and well insulated from ambient noise, the staff was friendly and attentive, and the breakfast offered a decent variety of hot/cold items. The one exception was my disappointment with the condition of the bathroom, which had paint peeling on the ceiling, and a tub that was stained from age. It could use a refreshing, and detracted from an otherwise satisfying Hampton experience.	4.0
DO NOT STAY AT THIS HOTEL. I left my room for an hour after I checked in and someone went in my room and stole my laptop and my suitecase and the hotel took ZERO responsibility for the incident. NOT A SAFE PLACE!!!!I would like to apologize once again for the incident that occurred earlier this month. I have turned over all pertinent documentation to our Risk Management department. Any future correspondence will be addressed by our Risk Management Team.	1.0
For 18 a night, not much to complain about! Good size room with comfortable beds. The kids like the pool and always enjoy their time here. The Registration staff were fast and helpful. This is an older hotel, but good for the price!	4.0
Bad: Arrived at reception late evening - it was in the middle of a very busy bar, couldn't hear receptionist. Got in lift and hadn't been told we needed to swipe room key card to get anywhere! Also had to pay per day for wifi!. Good: Beautiful room, good location	3.0
What a beautiful location, right on the Riverwalk! Thom at front desk gave us a warm greeting: Mr. and Mrs.xxx, we have been waiting for you all day and so glad you are here! He is exactly the type of first impression you want for your business. The room was nice and big, had mini fridge, microwave and coffee maker.... More	4.0
This hotel is very nice for Everett, looks new. The breakfast is amazing. However, the employees are not helpful to guests. When I checked in I asked for two queens, the lady at the front told me that she did not have any. I questioned why when I just made the reservation a few hours ago it showed available queens.... More	3.0
Good: Staff were all extremely friendly. Hotel was clean.	5.0
Don't misunderstand - we would fully recommend the hotel itself. The restaurant Pizzazz Tuscan Grille is another story. Food was OK, portions were small for the and service was bad. There are much better choices nearby.	5.0
Se pago el precio justo, no hubo ningun tipo de inconveniente, la persona de recepcion muy atenta. Fare price. The person in reception was very kind and welcoming. The lady in the restaurant was very sweet and gave us a great service.	4.0
We stayed in a small queen room for 2 nights. The room is small, but comfortable. I will say, however, that the bed is on the hard side and not the most comfortable. The sheets have a papery feel to them as well. But the pillows are fluffy. Not the typical hotel bed where you feel like you're sleeping on clouds, but it does the trick, I suppose. Still, all in all, the staff is friendly and the location is really convenient if you'll be spending time downtown. The room is quiet and the wifi is free. It's also affordable. Based on that, I recommend it.Dear Ann C,Thank you for your recommendation! We sincerely appreciate you taking the time to provide feedback about your recent experience.We look forward to welcoming you back in the future.	4.0
Clean remodeled room!! Ocean front!! New carpet new beds and furniture!!! If they give you something else complain to get a new room!! Ocean view is great!!! Only problem is front desk people suck!! I called morning of arrival and was told I can have an early check in by a very friendly man. So we arrived even later than... More	5.0
It's rare that we ever stay in an independent hotel, but that's mostly what you find in Pismo Beach. From the first greeting to every contact with staff the customer service is excellent. The hotel has obviously been remodeled and the decor and rooms are very competitive to a Marriott Courtyard. The location is great and hotel has a stairway... More	5.0
Room rate was high, only had a King size bed, check in was very long, tour bus was parked and running for a long time, room was quiet and large. bathroom did not have a tub, lobby was quite far away check out was faster than checkinDear JaneVCongersNY,Thank you for taking the time to review our Hotel. I am Happy that you did enjoy your room, but noticed that we fell short of your expectations and I do apologize for that. We take all of our reviews and comments seriously and will be passing yours to the rest of my team. Sincerely,Eric B - Hotel Manager	3.0
Stayed here June 2016. Staff was amazing. Love this hotel. This was our 2nd time here. Very clean hotel, looks fairly new too. Our room had fridge, microwave, Keurig too. Great location, walking distance to shops and restaurants. Will definitely be back.	5.0
This was a good choice. It was on the edge of the plaza so we were able to walk. The staff were friendly and helpful. The room was immaculate and well appointed. Though we only took advantage of the complimentary breakfast one morning, it was very good. We will use this hotel again when we go back this spring.	4.0
Bad: very small room and bathroom, noisy AC. Good: excellent staff and service, very friendly and accommodating, good location on Ocean Drive	4.0
This hotel serves its purpose. We stayed here when visiting Phoenix for spring training. Most hotels were booked and very expensive. This was a bit out of the way but worth the savings. Room was updated and clean. Fabian at the front desk was great!	4.0
The reason I choose this motel was it was the least expensive motel in the area with a total cost with all taxes and fees of about 70.00 a night. Though not expensive, it is a higher end price especially for a motel and for that you would expect to have a very decent to excellent motel room. That was... More	3.0
What a fabulous hotel, this finished off our driving trip from las vegas to san fran to santa monica and i couldnt have booked a better hotel its modern, clean , efficient, just loved everything about it ! our room was comfy, bathroom big and shower fab we gained credits towards our bill by not having the room serviced whilst... More	5.0
I liked the breakfeast like swedish buffet	5.0
We had a family reunion of 14 and everything worked out superbly. The hotel is well located, very clean and the staff could not be more pleasant.We loved it.	5.0
The staff was excellent personable and very helpful. The hotel is top quality, flat screen TV, internet connectivity, and just 3 months old at the time I visited.	5.0
Bad: Rooms were pretty small, definitely not suited for a family but great for a couple. Good: Great location, Comfortable rooms, breakfast was good (beagles, cream cheese, donuts and coffee.)	4.0
The staff was excellent and very friendly and the room and bathroom were extremely clean. The bed was comfortable and the breakfast was good. The location is close to restaurants, take out, and gas stations.	5.0
On short notice, my boyfriend I decided to pop down for a short trip during Disneyland's off-season. Because it wasn't the busy season, we decided to try out a different Best Western (we usually stay at the Best Western Park Place Inn). This Best Western had a great location, it's just right around the corner from the parking areas.... More	5.0
Hotel was a good choice, about 10 mins from the actual beach but me and my family were satisfied. It would have been 100 perfect if there was an indoor pool, but it wasn't. Great hotel though!	5.0
first class experience! on the metro line! shopping next door!!! awesome sunday brunch !!!!	5.0
The only problem we had with this hotel was the rude manager, but I am addressing that with their corporate offices.	4.0
Loved having a space that we felt could be our own instead of a motel room. Very clean and everything we needed for cooking. Great location and very pleasant folks to deal with. The fact that we were staying in an historical building made it even more charming.	5.0
Bad: Friendlier folks at the front desk...they are the first staff one interacts with at your hotel. They need to make eye contact and smile more. Interact with guests...make you feel welcome. Good: Housekeeping was awesome !!!	4.0
The hotel is listed as 'ocean front' but there 2 buildings. The second building is across the street from the ocean. That wouldn't be so bad but our room faced out on the old rusting parking structure. You could touch the rusting girders from our door. It was very unpleasant - I wouldn't stay here again. Not at all the standard I would expect from Best Western.	2.0
